comment,sentiment,,,,
对啊，这不正是排查存在的意义吗？一排查出来就说不该开学，排查的目的难道是为了确定现在该不该开学吗？,0,,,,
就感觉当地不负责任，出省的时候你给做下核酸等核酸出结果了再放出来不就可以了吗你好我好大家都好[允悲],0,,,,
电影院都不复工，为啥江苏还要让小孩子开学？,0,,,,
难怪江苏高校4月13号就要准备开学了[允悲],0,,,,
境外输入肯定会一直持续的，管控好就好了，现在江苏全部14天,1,,,,
欸，如果大家觉得成功的话，那么我希望大学开学能正常进出校园，吃的到外卖，想洗澡就洗澡，能出去拿快递，图书馆和操场不关闭，能做到吗？啊？[哼][哼],0,,,,
为了保障你们的工作，政府劳心劳累，还不落个好～[吃瓜][吃瓜]?唉～ 现在内松外紧，尽快恢复生产最重要，不然全部家里待6个月，好了 企业倒闭全体失业，大家都喝西北风,0,,,,
江苏的疾控做的非常好！看看结果再喷吧,1,,,,
幼儿园和小学阶段没必要开学，学业也不是很紧张，高中和大学有必要的必须要开学，都成年人了自己还管不了自己？带好口罩，少去密集场所就没问题,1,,,,
不懂为啥这么着急开学；我家孩子高二，作为家长一点都不想开学。前几天家长群让大家对于开学回复是或否，真的是形式主义，都是实名制，谁会说否,0,,,,
所以是上学重要还是看电影重要？？？,0,,,,
因为咱江苏考生太难了 4.7开学,0,,,,
那些急着开学的不知道怎么想的，如果是毕业班可以理解，但是在健康平安面前，所有都可以延迟！珍惜现在得来不易的成果，严防输入！,0,,,,
说实话我觉得江苏这次有点飘，所有省份好像都没有明确高校的开学时间，只有江苏吧，线上教学不好么，安全问题还是开不得玩笑的。,0,,,,
其实我是觉得不太妥！预防那些外国回来的引爆二次传染，往后推推为好。,0,,,,
对，必须集中隔离。之前居家隔离竟然还能有人去探亲,0,,,,
我国之前太难了，抗疫前线的医护人员更是辛苦。希望医护人员的拼命所得成果能得到巩固，严防严查入境人员，减少输入性病例[加油][加油][加油][加油],1,,,,
反正我不想回去就是了[哪吒委屈],0,,,,
对啊。都5月份了，等毕业生整完毕业的事回去再隔离，呆半个月就放假了，夏天那么热，洗澡吃饭拉屎睡觉都是问题,0,,,,
外省真的要窒息了，先返校就算了，还要跨过大半个中国，路过湖北附近，跨过整个京津冀，到达辽宁[拜拜]敢死队成员,0,,,,
同，课都上完了，现在去学校隔离？毕业班没办法才要去的，我们外省去一趟学校，来回机票，有这钱去投稿不香吗,0,,,,
上学时候想放假，这回放假为啥他们想开学？,0,,,,
他们必须要求自愿的，外地生在家里待着好好的没有被感染，辽宁省自我觉得疫情控制得当，感染风险低，可是为什么要先隔离外地生吗，有些外地生所在省份甚至比辽宁省还安全，隔离外地生的原因就是因为，他们路上跨越省市极多，接触各个省的陌生人更多，外地生去学校路上感染风险极大。,0,,,,
我的妈终于要开学了 那就要开始赶作业了[嘻嘻][嘻嘻][嘻嘻][嘻嘻],1,,,,
通过这次疫情，发达国家的能力，水平，技术，物资，民众素质不过如此。不是狂妄自大自我意淫，而是真的为中华民族的团结，勇敢，善良，责任，认真，智慧而无限骄傲！！为负责任的中国政府和团结配合的中国人民而骄傲[good][good],1,,,,
开始的那些谣言在其他国家开始上演??，我们国家真的好棒,1,,,,
我觉得江苏有点飘了。。。。,0,,,,
其实也没那么想开学[拜拜],0,,,,
感谢为疫情付出的每一个人，感谢伟大祖国，祝愿祖国繁荣昌盛,1,,,,
太好了,1,,,,
关门大吉再也不见,1,,,,
好消息,1,,,,
关门大吉,1,,,,
恭喜关门,1,,,,
休仓大吉！,1,,,,
关门大吉,1,,,,
倒闭得好！,1,,,,
关门大吉,1,,,,
恭喜恭喜,1,,,,
大吉大利,1,,,,
拜拜了您,1,,,,
每次做公交都检查体温了，坐十几分钟又下来查体温，还要摘掉口罩！那么多人聚集，你们是防疫呢还是扩散呢？有人管吗？坐公交的能不能别下来再查一遍了？人太多了，每次心惊胆战的！,0,,,,
你就说从北京出来后去河北 再回去还用不用隔离吧,0,,,,
可以回河北了？不用隔离了么,0,,,,
意思是天津 河北来北京不用隔离14天了吗？那河南 江苏 陕西 江西 山东........呢？说实话，现在很多做法既无法理解又不敢批评,0,,,,
能说句让老百姓听得懂的明白话吗？比如河北和天津的来北京用隔离14天吗？莫名其妙，烦,0,,,,
五一从河北返京还需要隔离14天么？可以直接点么，无语，烦,0,,,,
这个政策总是没法解读。北京健康宝无异常，能上班能购物，结果还是进不了小区。凑，那流浪街头，无语，太难了,0,,,,
太难了,0,,,,
加油，努力！,1,,,,
我还没复工 还不让我上班,0,,,,
2月3号就开始上班了，不想上班,0,,,,
还没有复工??,0,,,,
家长请求快开学吧，要被气死了！,0,,,,
赶紧开学吧,1,,,,
加油??！,1,,,,
希望早点开学,1,,,,
奔跑吧，进度条,1,,,,
湖北为何不怎么动呀？……,0,,,,
湖北省其他城县难道不活了吗？屁大个县城八百天没一例增长了，免费的菜从没见过，猪肉几十天没吃过了，蔬菜全是高价菜. 去看病只有肺炎才给检查，我婆婆喉咙长了东西连个喉镜都不给做，幽门螺旋杆菌检查也不给做，孕妇去住院说必须拍ct才能住，倒是没得肺炎不知道有多少其他病人要被耽误死了. 真是够了,0,,,,
期待着湖北的快递复工,1,,,,
湖北的才最需要啊！！！,1,,,,
湖北被排挤了。,0,,,,
黑龙江呢，这都不说吗？？？,0,,,,
那黑龙江咋回事，就不能。。。,0,,,,
黑龙江省快递为什么不复工，尤其是韵达快递，已经在哈尔滨滞留20多天了，太难了吧,0,,,,
拜托了让湖北除武汉地区开个快递吧，真的很不方便，我们这到现在还不能进超市，不能上街，真的难受，两个月了,0,,,,
人民网的配图从没让人民失望过,1,,,,
湖北的确不止武汉，但是武汉确诊死亡人生比湖北其他市加起来都高，而且那些物资都是给一线的工作人员的，你要是真的那么想要那些萝卜白菜的你可以来武汉感受一下死去亲人的那种痛苦。,0,,,,
湖北除武汉外的几天都没新增了，能不能开快递啊,0,,,,
…湖北别的地方真的扛不住了，没有快递啥物资都紧缺，感觉每天都像铁窗泪,0,,,,
#湖北什么时候解封#,0,,,,
？你在说神马？我河南的快递卡了二十多天了,0,,,,
湖北才是最需要快递的地方！！！！,0,,,,
就不能湖北其他地区发货吗,0,,,,
黑龙江都不通，无语,0,,,,
湖北能不能开一个快递！球球了,0,,,,
草，为什么湖北不开通快递，你大爷的,0,,,,
百世快递一个月没反应了，太难了,0,,,,
为啥武汉以外不能通快递,0,,,,
快递堵住好似血管堵塞啊……快点通一下吧，现在全积压着呢，宜疏不宜堵啊,0,,,,
明明快递不送湖北，为什么你说都复工了?,0,,,,
瞎扯  新疆就通了邮政和顺丰  中通圆通韵达了,0,,,,
确定复工？我发往新疆快递10多,0,,,,
委屈湖北省的孩子们……,0,,,,
湖北快递开通是不存在的，也些zf，guanY 卖菜可以赚钱,0,,,,
湖北收快递对疫情有啥影响？？？又不是发快递，无语,0,,,,
清零的时候想起除武汉以外了，通快递的时候怎么想不起来呢,0,,,,
求湖北其他地区物流开启吧，太难了,0,,,,
 哈哈哈哈这配图,1,,,,
那些说湖北的 因为武汉是大部分快递的集散中心 要中转 所以发不了 就算发了 也会滞留 而且也考虑下快递员安全啊 这时候谁敢到处派件 到时候传染了还怪快递员,1,,,,
就问湖北地方放开的标准是什么？现在真的太难了,0,,,,
想问下下武汉省湖北市可以通下快递不，烦死了,0,,,,
湖北其他市的，没有外卖，没有快递，真的要疯了,0,,,,
湖北省其他城市为什么没有快递？武汉都有，为什么湖北其他城市没有？不能出去工作不能出门看病已经很烦了，连快递都给我们封住！,0,,,,
湖北做了什么孽 要这样对我们,0,,,,
湖北？是个特例吗，快疯了,0,,,,
去年网购了一个组装机箱，因为硬盘坏了寄回维修。疫情原因公司通知在家办公，我tm一惊！店家的退回地址是武汉！鬼知道这么多天我用着6年前买的老笔记本有多么的刺激,0,,,,
姶大自然多點休息的時間，大自然也會給予更多的饋贈！,1,,,,
渔民先进入小康社会了,1,,,,
哈哈哈哈哈哈哈好多鱼,1,,,,
后悔开小船出海了吧,0,,,,
那黑龙江咋回事，哎，无语,0,,,,
黑龙江省快递为什么不复工，尤其是韵达快递，已经在哈尔滨滞留20多天了,0,,,,
拜托了让湖北除武汉地区开个快递吧，真的很不方便，我们这到现在还不能进超市，不能上街，真的难受，两个月了,0,,,,
人民网的配图从没让人民失望过,1,,,,
湖北的确不止武汉，但是武汉确诊死亡人生比湖北其他市加起来都高，而且那些物资都是给一线的工作人员的，你要是真的那么想要那些萝卜白菜的你可以来武汉感受一下死去亲人的那种痛苦。,0,,,,
湖北除武汉外的几天都没新增了，能不能开快递啊，好烦啊,0,,,,
…湖北别的地方真的扛不住了，没有快递啥物资都紧缺，感觉每天都像铁窗泪,0,,,,
？你在说神马？我河南的快递卡了二十多天了,0,,,,
湖北才是最需要快递的地方！！！！就不能发快递吗，孩子快不行了,0,,,,
就不能湖北其他地区发货吗,0,,,,
快递不通只能买独家经营坐地起价的东西了，太难了,0,,,,
本湖北人只能呵呵,0,,,,
湖北除了武汉其它地区已经连续十六七天无新增，无疑似，健康人不需要活吗？不需要就医？家里的癌症患者就因为这次破疫情在家不让出门，医院不接收，现在弄的全身几处扩散。这就是所谓的一刀切好政策。,0,,,,
能不能除武汉？湖北很多地方感染率还没有其他外省的多现在也清零好久了，难道因为是湖北的就活该吗？是武汉省吗？可以在荆州周转的,0,,,,
北京的快递，1月23号开的到现在也不发，一开始客服还解释现在理都不理,0,,,,
我的快递到得太快了全都合在一起到，我妈差点把我打一顿,0,,,,
并没有 天津百世快递没复工 无法投递,0,,,,
我2.21在毒上买的衣服，现在都没发货，更别提还得平台鉴定了才发,0,,,,
湖北什么时候通,0,,,,
我想要圆模板，真的太难了,0,,,,
求求了，湖北快通快递吧，吃不好穿不好用不好，真的难受,0,,,,
瞎扯  新疆就通了邮政和顺丰  中通圆通韵达了,0,,,,
念念已久的台历终于可以寄过来了,1,,,,
看看新疆吧!!!!新疆太难了,0,,,,
新疆也是国内吧？？？还是新疆算湖北？反正没开。。,0,,,,
湖北人也想拥有快递??呜呜呜，孩子好难,0,,,,
太难了，球球开快递吧,0,,,,
确定复工？我发往新疆快递10多,0,,,,
委屈湖北省的孩子们……,0,,,,
湖北快递开通是不存在的，也些zf，guanY 卖菜可以赚钱,0,,,,
湖北收快递对疫情有啥影响？？？又不是发快递,0,,,,
清零的时候想起除武汉以外了，通快递的时候怎么想不起来呢,0,,,,
求湖北其他地区物流开启吧，太难了,0,,,,
 哈哈哈哈这配图,1,,,,
那些说湖北的 因为武汉是大部分快递的集散中心 要中转 所以发不了 就算发了 也会滞留 而且也考虑下快递员安全啊 这时候谁敢到处派件 到时候传染了还怪快递员,0,,,,
这次疫情真的不容易，太难了,0,,,,
好害怕,0,,,,
呜呜呜，无症状有嗲吓人了 ,0,,,,
不想开学啊,0,,,,
在家里快被困死了，逼疯了,0,,,,
早点解封吧，孩子在家太难了,0,,,,
不想开学啊，就不能好好想想，别开学,0,,,,
在家里快被困死了，逼疯了,0,,,,
学校不能考虑一下？路远的烦死了,0,,,,
无语,0,,,,
害，什么玩意，烦\,0,,,,
太难了，球球开快递吧,0,,,,
快递什么时候能开啊，太难,0,,,,
难道不考虑一下外省学生？开学进监狱？,0,,,,
都不敢开学，害怕负责,0,,,,
开学继续上网课?,0,,,,
不想开学啊！外省的孩子急哭了,0,,,,
不想开学的加一,0,,,,
什么时候开快递？？孩子好烦,0,,,,
不想开学，学校有上网课，还没空调，烦躁,0,,,,
？你在说神马？我河南的快递卡了二十多天了,0,,,,
湖北才是最需要快递的地方！！！！就不能发快递吗，孩子快不行了,0,,,,
就不能湖北其他地区发货吗,0,,,,
快递不通只能买独家经营坐地起价的东西了，太难了,0,,,,
本湖北人只能呵呵,0,,,,
湖北除了武汉其它地区已经连续十六七天无新增，无疑似，健康人不需要活吗？不需要就医？家里的癌症患者就因为这次破疫情在家不让出门，医院不接收，现在弄的全身几处扩散。这就是所谓的一刀切好政策。,0,,,,
能不能除武汉？湖北很多地方感染率还没有其他外省的多现在也清零好久了，难道因为是湖北的就活该吗？是武汉省吗？可以在荆州周转的,0,,,,
北京的快递，1月23号开的到现在也不发，一开始客服还解释现在理都不理,0,,,,
我的快递到得太快了全都合在一起到，我妈差点把我打一顿,0,,,,
并没有 天津百世快递没复工 无法投递,0,,,,
我2.21在毒上买的衣服，现在都没发货，更别提还得平台鉴定了才发,0,,,,
好消息,1,,,,
关门大吉,1,,,,
恭喜关门,1,,,,
休仓大吉！,1,,,,
关门大吉,1,,,,
倒闭得好！,1,,,,
关门大吉,1,,,,
恭喜恭喜,1,,,,
大吉大利,1,,,,
广州4月21日到23日，三天的士司机全部检测，31000的士司机全部阴性，初三、高三全部教职工、学生返校之前全部检测，这不是负责任的事情吗，这是好事啊。,1,,,,
疫情快点结束,1,,,,
湖北荆门表示羡慕,1,,,,
加油都好起来,1,,,,
加油(? ??_??)?,1,,,,
加油！不错哦！,1,,,,
深圳什么时候才能复工上班啊，我都快憋疯了。,1,,,,
春天来了,1,,,,
加油(? ??_??)?,1,,,,
我们滞留在武汉的外省人有没有真正的措施，我们也需要复工复学,0,,,,
武汉出省工作怎么办？迷茫,0,,,,
想问下领导们，武汉给出了不得早去什么时间复工的指示，那不让复工这之前的工资公司如何计算呢？着急啊,0,,,,
请问外省咋回有知道的吗    没有车太难了,0,,,,
孩子好难,0,,,,
不想开学，痛苦面具,0,,,,
加油,1,,,,
春天快来了,1,,,,
无奈，什么事这是,0,,,,
